OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,GameNum,TeamPOPS
242,Drexel,Win 13-2,0,Ignored,0,2022-05-07,Ohio Valley D I College Mens Regionals 2022,1,13,2,600,11,625.81,1384.97,1225.81,1384.97,0,0,Carnegie Mellon,24,0.8666666666666667
51,Penn State,Win 11-10,11.93,Counts,0.0592,2022-05-07,Ohio Valley D I College Mens Regionals 2022,1,11,10,125,1,1449.51,1373.04,1574.51,1361.11,1574.51,93.210992,Carnegie Mellon,25,0.5238095238095238
24,Ohio State,Loss 8-13,-13.76,Counts,0.0592,2022-05-08,Ohio Valley D I College Mens Regionals 2022,0,8,13,-496.16,-5,1662.49,1398.73,1166.33,1412.49,1166.33,69.046736,Carnegie Mellon,26,0.38095238095238093
48,Case Western Reserve,Loss 10-13,-15.66,Counts,0.0592,2022-05-08,Ohio Valley D I College Mens Regionals 2022,0,10,13,-328.14,-3,1464.33,1400.62,1136.19,1416.28,1136.19,67.262448,Carnegie Mellon,27,0.43478260869565216
4,Brigham Young,Loss 5-15,0,Ignored,0,2022-01-28,Santa Barbara Invite 2022,0,5,15,-600,-10,2039.12,1375.9,1439.12,1375.9,0,0,California-Santa Barbara,1,0.25
169,Kansas,Win 9-7,-3.46,Counts,0.0165,2022-01-29,Santa Barbara Invite 2022,1,9,7,279.34,2,889.88,1379.36,1169.22,1382.82,1169.22,19.29213,California-Santa Barbara,2,0.5625
6,Cal Poly-SLO,Loss 7-13,0.96,Counts,0.018000000000000002,2022-01-29,Santa Barbara Invite 2022,0,7,13,-557.53,-6,1985.66,1374.94,1428.13,1373.98,1428.13,25.706340000000004,California-Santa Barbara,3,0.35
45,Utah,Loss 7-11,-6.34,Counts,0.0175,2022-01-29,Santa Barbara Invite 2022,0,7,11,-466.89,-4,1486.48,1382.24,1019.59,1388.58,1019.59,17.842825,California-Santa Barbara,4,0.3888888888888889
36,California-Santa Cruz,Loss 11-12,0.42,Counts,0.018000000000000002,2022-01-30,Santa Barbara Invite 2022,0,11,12,-125,-1,1524.13,1375.47,1399.13,1375.05,1399.13,25.184340000000006,California-Santa Barbara,5,0.4782608695652174
70,Chicago,Loss 8-9,-3,Counts,0.017,2022-01-30,Santa Barbara Invite 2022,0,8,9,-125,-1,1327.52,1378.89,1202.52,1381.89,1202.52,20.44284,California-Santa Barbara,6,0.47058823529411764
32,Washington University,Win 11-8,10.61,Counts,0.018000000000000002,2022-01-30,Santa Barbara Invite 2022,1,11,8,365.61,3,1590.18,1365.29,1955.79,1354.68,1955.79,35.20422000000001,California-Santa Barbara,7,0.5789473684210527
226,San Diego State,Win 9-5,-3.11,Counts,0.0183,2022-02-19,Presidents Day Invite 2022,1,9,5,529.06,4,680.1,1379.01,1209.1599999999999,1382.12,1209.1599999999999,22.127627999999998,California-Santa Barbara,8,0.6428571428571429
6,Cal Poly-SLO,Loss 7-14,0.59,Counts,0.021400000000000002,2022-02-19,Presidents Day Invite 2022,0,7,14,-582.89,-7,1985.66,1375.31,1402.77,1374.72,1402.77,30.019278000000003,California-Santa Barbara,9,0.3333333333333333
10,California,Loss 9-13,1.21,Counts,0.021400000000000002,2022-02-19,Presidents Day Invite 2022,0,9,13,-418.57,-4,1849.7,1374.69,1431.13,1373.48,1431.13,30.626182000000007,California-Santa Barbara,10,0.4090909090909091
45,Utah,Win 9-7,7.8,Counts,0.0196,2022-02-19,Presidents Day Invite 2022,1,9,7,279.34,2,1486.48,1368.1,1765.82,1360.3,1765.82,34.610071999999995,California-Santa Barbara,11,0.5625
58,Stanford,Win 9-8,3.32,Counts,0.0202,2022-02-20,Presidents Day Invite 2022,1,9,8,125,1,1412.07,1372.57,1537.07,1369.25,1537.07,31.048813999999997,California-Santa Barbara,12,0.5294117647058824
3,Colorado,Loss 3-15,0,Ignored,0,2022-02-20,Presidents Day Invite 2022,0,3,15,-600,-12,2144.95,1375.9,1544.9499999999998,1375.9,0,0,California-Santa Barbara,13,0.16666666666666666
61,California-San Diego,Win 12-7,11.82,Counts,0.021400000000000002,2022-02-20,Presidents Day Invite 2022,1,12,7,520.51,5,1396.69,1364.08,1917.2,1352.26,1917.2,41.02808,California-Santa Barbara,14,0.631578947368421
71,Southern California,Loss 5-8,-9.68,Counts,0.0177,2022-02-21,Presidents Day Invite 2022,0,5,8,-453.6,-3,1291.65,1385.57,838.0500000000001,1395.25,838.0500000000001,14.833485000000001,California-Santa Barbara,15,0.38461538461538464
36,California-Santa Cruz,Loss 7-8,0.45,Counts,0.019,2022-02-21,Presidents Day Invite 2022,0,7,8,-125,-1,1524.13,1375.45,1399.13,1375,1399.13,26.583470000000002,California-Santa Barbara,16,0.4666666666666667
19,Oregon,Loss 11-12,4.54,Counts,0.021400000000000002,2022-02-21,Presidents Day Invite 2022,0,11,12,-125,-1,1709,1371.35,1584,1366.81,1584,33.897600000000004,California-Santa Barbara,17,0.4782608695652174
71,Southern California,Loss 10-13,-10.13,Counts,0.024,2022-03-05,Stanford Invite 2022,0,10,13,-328.14,-3,1291.65,1386.03,963.5100000000001,1396.16,963.5100000000001,23.124240000000004,California-Santa Barbara,18,0.43478260869565216
11,Washington,Loss 8-13,-0.59,Counts,0.024,2022-03-05,Stanford Invite 2022,0,8,13,-496.16,-5,1847.95,1376.49,1351.79,1377.08,1351.79,32.44296,California-Santa Barbara,19,0.38095238095238093
55,Grand Canyon,Loss 6-7,-1.61,Counts,0.019799999999999998,2022-03-05,Stanford Invite 2022,0,6,7,-125,-1,1421.57,1377.5,1296.57,1379.11,1296.57,25.672085999999997,California-Santa Barbara,20,0.46153846153846156
58,Stanford,Loss 8-13,-11.3,Counts,0.024,2022-03-06,Stanford Invite 2022,0,8,13,-496.16,-5,1412.07,1387.2,915.9099999999999,1398.5,915.9099999999999,21.98184,California-Santa Barbara,21,0.38095238095238093
81,Santa Clara,Win 10-9,-0.17,Counts,0.024,2022-03-06,Stanford Invite 2022,1,10,9,125,1,1243.95,1376.07,1368.95,1376.24,1368.95,32.854800000000004,California-Santa Barbara,22,0.5263157894736842
66,Texas-Dallas,Win 10-8,5.52,Counts,0.0233,2022-03-06,Stanford Invite 2022,1,10,8,262.67,2,1344.32,1370.37,1606.99,1364.85,1606.99,37.442867,California-Santa Barbara,23,0.5555555555555556
55,Grand Canyon,Loss 7-10,-7.98,Counts,0.0227,2022-03-06,Stanford Invite 2022,0,7,10,-389.67,-3,1421.57,1383.88,1031.8999999999999,1391.8600000000001,1031.8999999999999,23.424129999999998,California-Santa Barbara,24,0.4117647058823529
20,McGill,Loss 8-12,-3.62,Counts,0.0269,2022-03-19,Mens College Centex,0,8,12,-441.15,-4,1686.18,1379.52,1245.0300000000002,1383.1399999999999,1245.0300000000002,33.491307000000006,California-Santa Barbara,25,0.4
89,Central Florida,Loss 9-10,-8.11,Counts,0.0269,2022-03-19,Mens College Centex,0,9,10,-125,-1,1207.83,1384,1082.83,1392.11,1082.83,29.128127,California-Santa Barbara,26,0.47368421052631576
31,Oklahoma Christian,Win 12-11,9.43,Counts,0.0269,2022-03-19,Mens College Centex,1,12,11,125,1,1591.76,1366.47,1716.76,1357.04,1716.76,46.180844,California-Santa Barbara,27,0.5217391304347826
95,Iowa State,Win 12-11,-1.87,Counts,0.0269,2022-03-19,Mens College Centex,1,12,11,125,1,1183.14,1377.77,1308.14,1379.6399999999999,1308.14,35.188966,California-Santa Barbara,28,0.5217391304347826
31,Oklahoma Christian,Loss 5-11,-9.73,Counts,0.024700000000000003,2022-03-20,Mens College Centex,0,5,11,-600,-6,1591.76,1385.62,991.76,1395.35,991.76,24.496472000000004,California-Santa Barbara,29,0.3125
17,Texas,Loss 5-14,-5.7,Counts,0.0269,2022-03-20,Mens College Centex,0,5,14,-600,-9,1769.66,1381.6,1169.66,1387.3,1169.66,31.463854,California-Santa Barbara,30,0.2631578947368421
47,Florida,Win 11-5,17.75,Counts,0.024700000000000003,2022-03-20,Mens College Centex,1,11,5,600,6,1476.89,1358.14,2076.8900000000003,1340.39,2076.8900000000003,51.29918300000001,California-Santa Barbara,31,0.6875
167,Loyola Marymount,Win 11-7,-0.4,Counts,0.031200000000000002,2022-04-09,SoCal D I College Mens CC 2022,1,11,7,466.89,4,896.64,1376.29,1363.53,1376.69,1363.53,42.542136,California-Santa Barbara,32,0.6111111111111112
6,Cal Poly-SLO,Loss 4-13,0,Ignored,0,2022-04-09,SoCal D I College Mens CC 2022,0,4,13,-600,-9,1985.66,1375.9,1385.66,1375.9,0,0,California-Santa Barbara,33,0.23529411764705882
244,California-Irvine,Win 13-6,-5.08,Counts,0.032,2022-04-09,SoCal D I College Mens CC 2022,1,13,6,600,7,622.19,1380.98,1222.19,1386.06,1222.19,39.11008,California-Santa Barbara,34,0.6842105263157895
61,California-San Diego,Loss 11-13,-6.88,Counts,0.032,2022-04-10,SoCal D I College Mens CC 2022,0,11,13,-228.84,-2,1396.69,1382.77,1167.8500000000001,1389.65,1167.8500000000001,37.3712,California-Santa Barbara,35,0.4583333333333333
29,UCLA,Loss 9-10,3.19,Counts,0.032,2022-04-10,SoCal D I College Mens CC 2022,0,9,10,-125,-1,1597.35,1372.71,1472.35,1369.52,1472.35,47.1152,California-Santa Barbara,36,0.47368421052631576
71,Southern California,Win 10-9,1.71,Counts,0.0403,2022-05-07,Southwest D I College Mens Regionals 2022,1,10,9,125,1,1291.65,1374.18,1416.65,1372.47,1416.65,57.09099500000001,California-Santa Barbara,37,0.5263157894736842
58,Stanford,Win 13-12,6.77,Counts,0.0403,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,12,125,1,1412.07,1369.12,1537.07,1362.35,1537.07,61.943921,California-Santa Barbara,38,0.52
6,Cal Poly-SLO,Loss 6-13,0.41,Counts,0.0403,2022-05-07,Southwest D I College Mens Regionals 2022,0,6,13,-600,-7,1985.66,1375.49,1385.66,1375.08,1385.66,55.84209800000001,California-Santa Barbara,39,0.3157894736842105
113,California-Davis,Win 13-7,12.1,Counts,0.0403,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1106.24,1363.8,1663.77,1351.7,1663.77,67.049931,California-Santa Barbara,40,0.65
81,Santa Clara,Win 11-9,4.93,Counts,0.0403,2022-05-08,Southwest D I College Mens Regionals 2022,1,11,9,249.21,2,1243.95,1370.97,1493.16,1366.04,1493.16,60.17434800000001,California-Santa Barbara,41,0.55
29,UCLA,Loss 10-13,-4.48,Counts,0.0403,2022-05-08,Southwest D I College Mens Regionals 2022,0,10,13,-328.14,-3,1597.35,1380.38,1269.21,1384.8600000000001,1269.21,51.149163,California-Santa Barbara,42,0.43478260869565216
271,Cedarville,Win 13-2,0,Ignored,0,2022-02-19,Commonwealth Cup Weekend 1,1,13,2,600,11,498.09,1368.8,1098.09,1368.8,0,0,Northwestern,1,0.8666666666666667
207,Clemson,Win 13-8,-4.2,Counts,0.027200000000000002,2022-02-19,Commonwealth Cup Weekend 1,1,13,8,496.16,5,722.7,1372.99,1218.8600000000001,1377.19,1218.8600000000001,33.152992000000005,Northwestern,2,0.6190476190476191
281,North Carolina State-B,Win 13-3,0,Ignored,0,2022-02-19,Commonwealth Cup Weekend 1,1,13,3,600,10,432.72,1368.8,1032.72,1368.8,0,0,Northwestern,3,0.8125
149,SUNY-Binghamton,Win 10-9,-8.02,Counts,0.027200000000000002,2022-02-19,Commonwealth Cup Weekend 1,1,10,9,125,1,957.14,1376.82,1082.1399999999999,1384.84,1082.1399999999999,29.434207999999998,Northwestern,4,0.5263157894736842
98,Pennsylvania,Win 12-11,-2.2,Counts,0.027200000000000002,2022-02-20,Commonwealth Cup Weekend 1,1,12,11,125,1,1165.17,1371,1290.17,1373.2,1290.17,35.09262400000001,Northwestern,5,0.5217391304347826
179,West Virginia,Win 15-7,1.67,Counts,0.027200000000000002,2022-02-20,Commonwealth Cup Weekend 1,1,15,7,600,8,828.6,1367.12,1428.6,1365.4499999999998,1428.6,38.85792,Northwestern,6,0.6818181818181818
33,Purdue,Loss 5-10,-9.88,Counts,0.027200000000000002,2022-03-05,Midwest Throwdown 2022,0,5,10,-573.9,-5,1588.79,1378.68,1014.89,1388.5600000000002,1014.89,27.605008,Northwestern,7,0.3333333333333333
68,Colorado College,Loss 11-12,-4.82,Counts,0.030600000000000002,2022-03-05,Midwest Throwdown 2022,0,11,12,-125,-1,1340.93,1373.62,1215.93,1378.4399999999998,1215.93,37.207458,Northwestern,8,0.4782608695652174
216,DePaul,Win 11-2,0,Ignored,0,2022-03-05,Midwest Throwdown 2022,1,11,2,600,9,701.9,1368.8,1301.9,1368.8,0,0,Northwestern,9,0.8461538461538461
264,Wisconsin-B,Win 13-2,0,Ignored,0,2022-03-05,Midwest Throwdown 2022,1,13,2,600,11,524.67,1368.8,1124.67,1368.8,0,0,Northwestern,10,0.8666666666666667
33,Purdue,Loss 7-13,-10.64,Counts,0.030600000000000002,2022-03-06,Midwest Throwdown 2022,0,7,13,-557.53,-6,1588.79,1379.44,1031.26,1390.0800000000002,1031.26,31.556556,Northwestern,11,0.35
90,Carleton College-CHOP,Loss 9-12,-16.2,Counts,0.030600000000000002,2022-03-06,Midwest Throwdown 2022,0,9,12,-345.37,-3,1200.18,1385,854.8100000000001,1401.2,854.8100000000001,26.157186000000003,Northwestern,12,0.42857142857142855
70,Chicago,Win 13-8,14.34,Counts,0.030600000000000002,2022-03-06,Midwest Throwdown 2022,1,13,8,496.16,5,1327.52,1354.46,1823.68,1340.1200000000001,1823.68,55.80460800000001,Northwestern,13,0.6190476190476191
84,Iowa,Win 13-9,9.1,Counts,0.030600000000000002,2022-03-06,Midwest Throwdown 2022,1,13,9,418.57,4,1238.75,1359.7,1657.32,1350.6000000000001,1657.32,50.713992000000005,Northwestern,14,0.5909090909090909
220,Minnesota-B,Win 13-5,0,Ignored,0,2022-03-19,Missouri Loves Company MLC,1,13,5,600,8,693.75,1368.8,1293.75,1368.8,0,0,Northwestern,15,0.7222222222222222
46,Cincinnati,Win 9-8,8,Counts,0.032400000000000005,2022-03-19,Missouri Loves Company MLC,1,9,8,125,1,1482.34,1360.8,1607.34,1352.8,1607.34,52.077816000000006,Northwestern,16,0.5294117647058824
164,Truman State,Win 13-6,4.6,Counts,0.034300000000000004,2022-03-19,Missouri Loves Company MLC,1,13,6,600,7,898.32,1364.2,1498.3200000000002,1359.6000000000001,1498.3200000000002,51.39237600000001,Northwestern,17,0.6842105263157895
109,Vanderbilt,Win 13-4,12.52,Counts,0.034300000000000004,2022-03-19,Missouri Loves Company MLC,1,13,4,600,9,1121.15,1356.28,1721.15,1343.76,1721.15,59.03544500000001,Northwestern,18,0.7647058823529411
22,Carleton College,Loss 11-13,2.67,Counts,0.034300000000000004,2022-03-20,Missouri Loves Company MLC,0,11,13,-228.84,-2,1672.93,1366.12,1444.0900000000001,1363.4499999999998,1444.0900000000001,49.53228700000001,Northwestern,19,0.4583333333333333
40,Colorado State,Win 14-12,12.85,Counts,0.034300000000000004,2022-03-20,Missouri Loves Company MLC,1,14,12,220.96,2,1509.55,1355.95,1730.51,1343.1000000000001,1730.51,59.35649300000001,Northwestern,20,0.5384615384615384
9,Vermont,Loss 4-15,-2.41,Counts,0.034300000000000004,2022-03-20,Missouri Loves Company MLC,0,4,15,-600,-11,1901.02,1371.2,1301.02,1373.6100000000001,1301.02,44.62498600000001,Northwestern,21,0.21052631578947367
78,Missouri,Win 9-6,10.73,Counts,0.0342,2022-04-02,Huck Finn 2022,1,9,6,418.57,3,1253.01,1358.07,1671.58,1347.34,1671.58,57.168036,Northwestern,22,0.6
54,Missouri S&T,Loss 6-13,-21.71,Counts,0.0385,2022-04-02,Huck Finn 2022,0,6,13,-600,-7,1426.73,1390.5,826.73,1412.21,826.73,31.829105000000002,Northwestern,23,0.3157894736842105
216,DePaul,Win 14-5,0,Ignored,0,2022-04-02,Huck Finn 2022,1,14,5,600,9,701.9,1368.8,1301.9,1368.8,0,0,Northwestern,24,0.7368421052631579
172,Wisconsin-Whitewater,Win 15-2,4.31,Counts,0.0385,2022-04-02,Huck Finn 2022,1,15,2,600,13,876.37,1364.49,1476.37,1360.18,1476.37,56.840244999999996,Northwestern,25,0.8823529411764706
54,Missouri S&T,Loss 13-15,-6.26,Counts,0.0385,2022-04-03,Huck Finn 2022,0,13,15,-214.18,-2,1426.73,1375.05,1212.55,1381.31,1212.55,46.683175,Northwestern,26,0.4642857142857143
46,Cincinnati,Loss 10-15,-13.62,Counts,0.0385,2022-04-03,Huck Finn 2022,0,10,15,-453.6,-5,1482.34,1382.42,1028.7399999999998,1396.04,1028.7399999999998,39.606489999999994,Northwestern,27,0.4
120,Grand Valley State,Win 15-8,11.06,Counts,0.0385,2022-04-03,Huck Finn 2022,1,15,8,564.81,7,1080.22,1357.73,1645.03,1346.67,1645.03,63.333655,Northwestern,28,0.6521739130434783
70,Chicago,Win 15-5,26.81,Counts,0.0458,2022-04-23,Illinois D I College Mens CC 2022,1,15,5,600,10,1327.52,1341.99,1927.52,1315.18,1927.52,88.280416,Northwestern,29,0.75
NA,University of Illinois at Chicago,Win 15-1,0,Ignored,0,2022-04-23,Illinois D I College Mens CC 2022,1,15,1,600,14,409.49,1368.8,1009.49,1368.8,0,0,Northwestern,30,0.9375
49,Illinois,Loss 8-9,-1.7,Counts,0.0433,2022-04-24,Illinois D I College Mens CC 2022,0,8,9,-125,-1,1456.25,1370.5,1331.25,1372.2,1331.25,57.643125,Northwestern,31,0.47058823529411764
190,Illinois State,Win 12-7,-2.49,Counts,0.0458,2022-04-24,Illinois D I College Mens CC 2022,1,12,7,520.51,5,796.31,1371.29,1316.82,1373.78,1316.82,60.310356,Northwestern,32,0.631578947368421
91,Kentucky,Win 15-9,17.57,Counts,0.048499999999999995,2022-04-30,Great Lakes D I College Mens Regionals 2022,1,15,9,515.48,6,1197.89,1351.23,1713.3700000000001,1333.66,1713.3700000000001,83.098445,Northwestern,33,0.625
49,Illinois,Loss 12-15,-10.86,Counts,0.048499999999999995,2022-04-30,Great Lakes D I College Mens Regionals 2022,0,12,15,-300.49,-3,1456.25,1379.66,1155.76,1390.52,1155.76,56.054359999999996,Northwestern,34,0.4444444444444444
120,Grand Valley State,Loss 14-15,-21.09,Counts,0.048499999999999995,2022-04-30,Great Lakes D I College Mens Regionals 2022,0,14,15,-125,-1,1080.22,1389.88,955.22,1410.97,955.22,46.32816999999999,Northwestern,35,0.4827586206896552
72,Texas A&M,Win 8-4,18.15,Counts,0.0354,2022-02-05,Warm Up 2022,1,8,4,564.81,4,1289.26,1341.58,1854.07,1323.4299999999998,1854.07,65.634078,Temple,1,0.6666666666666666
12,Northeastern,Loss 7-9,8.55,Counts,0.0409,2022-02-05,Warm Up 2022,0,7,9,-279.34,-2,1839.64,1351.17,1560.3000000000002,1342.6200000000001,1560.3000000000002,63.81627,Temple,2,0.4375
47,Florida,Loss 8-13,-17.67,Counts,0.0446,2022-02-05,Warm Up 2022,0,8,13,-496.16,-5,1476.89,1377.4,980.73,1395.0700000000002,980.73,43.740558,Temple,3,0.38095238095238093
111,Georgia State,Loss 6-9,-27.52,Counts,0.039599999999999996,2022-02-05,Warm Up 2022,0,6,9,-418.57,-3,1110.77,1387.24,692.2,1414.76,692.2,27.41112,Temple,4,0.4
13,Minnesota,Loss 4-13,-5.84,Counts,0.0446,2022-02-05,Warm Up 2022,0,4,13,-600,-9,1834.48,1365.56,1234.48,1371.3999999999999,1234.48,55.057808,Temple,5,0.23529411764705882
158,South Florida,Loss 8-10,-31.96,Counts,0.0434,2022-02-05,Warm Up 2022,0,8,10,-262.67,-2,917.32,1391.69,654.6500000000001,1423.65,654.6500000000001,28.411810000000006,Temple,6,0.4444444444444444
106,LSU,Win 12-9,5.94,Counts,0.0446,2022-02-05,Warm Up 2022,1,12,9,345.37,3,1141.7,1353.78,1487.0700000000002,1347.84,1487.0700000000002,66.323322,Temple,7,0.5714285714285714
89,Central Florida,Loss 11-12,-12.91,Counts,0.0446,2022-02-05,Warm Up 2022,0,11,12,-125,-1,1207.83,1372.64,1082.83,1385.5500000000002,1082.83,48.294218,Temple,8,0.4782608695652174
25,Maryland,Loss 7-12,-16.92,Counts,0.0707,2022-04-02,Easterns 2022,0,7,12,-520.51,-5,1657.91,1376.64,1137.4,1393.5600000000002,1137.4,80.41418,Temple,9,0.3684210526315789
2,North Carolina,Loss 6-13,16.71,Counts,0.0707,2022-04-02,Easterns 2022,0,6,13,-600,-7,2179.26,1343.01,1579.2600000000002,1326.3,1579.2600000000002,111.65368200000002,Temple,10,0.3157894736842105
17,Texas,Loss 9-12,4.91,Counts,0.0707,2022-04-02,Easterns 2022,0,9,12,-345.37,-3,1769.66,1354.81,1424.29,1349.8999999999999,1424.29,100.69730299999999,Temple,11,0.42857142857142855
18,Tufts,Loss 9-13,-4.76,Counts,0.0707,2022-04-02,Easterns 2022,0,9,13,-418.57,-4,1715.78,1364.48,1297.21,1369.24,1297.21,91.71274700000001,Temple,12,0.4090909090909091
14,North Carolina State,Loss 12-13,26.1,Counts,0.0707,2022-04-03,Easterns 2022,0,12,13,-125,-1,1827.64,1333.62,1702.64,1307.52,1702.64,120.376648,Temple,13,0.48
69,Virginia Tech,Win 14-9,33.8,Counts,0.0707,2022-04-03,Easterns 2022,1,14,9,473.87,5,1329.97,1325.92,1803.8400000000001,1292.1200000000001,1803.8400000000001,127.53148800000001,Temple,14,0.6086956521739131
98,Pennsylvania,Win 11-9,4.71,Counts,0.0794,2022-04-16,East Penn D I College Mens CC 2022,1,11,9,249.21,2,1165.17,1355.01,1414.38,1350.3,1414.38,112.301772,Temple,15,0.55
100,Lehigh,Win 12-9,12.07,Counts,0.0794,2022-04-16,East Penn D I College Mens CC 2022,1,12,9,345.37,3,1154.27,1347.66,1499.6399999999999,1335.5900000000001,1499.6399999999999,119.07141599999999,Temple,16,0.5714285714285714
242,Drexel,Win 13-6,-11.55,Counts,0.0794,2022-04-16,East Penn D I College Mens CC 2022,1,13,6,600,7,625.81,1371.27,1225.81,1382.82,1225.81,97.329314,Temple,17,0.6842105263157895
229,West Chester,Win 13-1,0,Ignored,0,2022-04-16,East Penn D I College Mens CC 2022,1,13,1,600,12,671.94,1359.72,1271.94,1359.72,0,0,Temple,18,0.9285714285714286
81,Santa Clara,Loss 8-9,-12.3,Counts,0.0518,2022-03-05,Stanford Invite 2022,0,8,9,-125,-1,1243.95,1356.62,1118.95,1368.9199999999998,1118.95,57.96161,Texas-Dallas,1,0.47058823529411764
10,California,Loss 8-13,0.53,Counts,0.0547,2022-03-05,Stanford Invite 2022,0,8,13,-496.16,-5,1849.7,1343.78,1353.54,1343.25,1353.54,74.03863799999999,Texas-Dallas,2,0.38095238095238093
47,Florida,Loss 8-13,-21.04,Counts,0.0547,2022-03-05,Stanford Invite 2022,0,8,13,-496.16,-5,1476.89,1365.36,980.73,1386.3999999999999,980.73,53.645931,Texas-Dallas,3,0.38095238095238093
53,Tulane,Win 8-6,19.53,Counts,0.047,2022-03-05,Stanford Invite 2022,1,8,6,300.49,2,1440.12,1324.79,1740.61,1305.26,1740.61,81.80866999999999,Texas-Dallas,4,0.5714285714285714
63,California-Santa Barbara,Loss 8-10,-13,Counts,0.0533,2022-03-06,Stanford Invite 2022,0,8,10,-262.67,-2,1375.9,1357.32,1113.23,1370.32,1113.23,59.335159000000004,Texas-Dallas,5,0.4444444444444444
55,Grand Canyon,Win 10-8,19.12,Counts,0.0533,2022-03-06,Stanford Invite 2022,1,10,8,262.67,2,1421.57,1325.2,1684.24,1306.0800000000002,1684.24,89.769992,Texas-Dallas,6,0.5555555555555556
270,North Texas,Win 15-1,0,Ignored,0,2022-04-16,North Texas D I College Mens CC 2022,1,15,1,600,14,500.12,1344.32,1100.12,1344.32,0,0,Texas-Dallas,7,0.9375
308,Texas Christian,Win 15-4,0,Ignored,0,2022-04-16,North Texas D I College Mens CC 2022,1,15,4,600,11,282.45,1344.32,882.45,1344.32,0,0,Texas-Dallas,8,0.7894736842105263
201,Baylor,Win 15-3,0.27,Counts,0.0774,2022-04-17,North Texas D I College Mens CC 2022,1,15,3,600,12,747.54,1344.05,1347.54,1343.78,1347.54,104.299596,Texas-Dallas,9,0.8333333333333334
308,Texas Christian,Win 15-3,0,Ignored,0,2022-04-17,North Texas D I College Mens CC 2022,1,15,3,600,12,282.45,1344.32,882.45,1344.32,0,0,Texas-Dallas,10,0.8333333333333334
